0.00613572 	9.5378e-06
0.0188171 	4.48296e-05
0.0350837 	9.99891e-05
0.0559509 	0.000161596
0.0827233 	0.000226014
0.117078 	0.000291839
0.16117 	0.000356433
0.217776 	0.000416405
0.290472 	0.000468092
0.383871 	0.000507712
0.503938 	0.000534623
0.658396 	0.000555824
0.857282 	0.000591359
1.11368 	0.00065576
1.41729 	0.000721762
1.60396 	0.000752177
1.79113 	0.00076269
2.07483 	0.000748429
2.29522 	0.000687813
2.46658 	0.000590741
2.59992 	0.000469876
2.70372 	0.000342429
2.78456 	0.000227072
2.84754 	0.00013659
2.89661 	7.49992e-05
2.93486 	3.97878e-05
2.96467 	2.32156e-05
2.98791 	1.51216e-05
3.00603 	8.88311e-06
3.02016 	2.50447e-06
