0.00526991 	0.00204107 	-1.07826e-06 	-6.3661e-23
0.0172972 	0.00398858 	-7.45855e-06 	-2.97035e-22
0.0327193 	0.00483692 	-2.07571e-05 	-3.91182e-23
0.0524945 	0.00536764 	-4.09962e-05 	0
0.0778515 	0.00581386 	-6.9721e-05 	-5.82041e-23
0.110366 	0.00625323 	-0.00010832 	-9.69909e-24
0.152057 	0.00672987 	-0.000158658 	1.63332e-22
0.205517 	0.00728518 	-0.000222824 	1.16012e-22
0.274066 	0.00796999 	-0.000302398 	3.92846e-22
0.361963 	0.00885295 	-0.000397132 	1.57581e-21
0.474671 	0.0100271 	-0.000502535 	2.40454e-21
0.619192 	0.0116101 	-0.000605965 	-3.19586e-21
0.804505 	0.0137241 	-0.000682067 	-8.17443e-21
1.04212 	0.0164266 	-0.000693615 	-8.69294e-21
1.34681 	0.0195691 	-0.000613976 	5.69849e-21
1.68919 	0.0224802 	-0.000491146 	1.20603e-21
1.99388 	0.0245463 	-0.00038915 	-1.9846e-21
2.2315 	0.0257851 	-0.000311746 	-6.26629e-22
2.41681 	0.0264709 	-0.000249757 	-7.15039e-22
2.514 	0.0267182 	-0.000215951 	-1.05278e-21
2.57733 	0.0267833 	-0.000192274 	-9.87754e-22
2.67404 	0.0267395 	-0.000153869 	-5.82263e-22
2.76193 	0.0263559 	-0.000113863 	5.23501e-22
2.83048 	0.025504 	-7.61453e-05 	8.29289e-22
2.88394 	0.0240835 	-4.19863e-05 	6.32957e-22
2.92563 	0.0221505 	-1.63375e-05 	5.40202e-22
2.95815 	0.0198755 	-2.34591e-06 	1.49906e-22
2.98351 	0.0173038 	2.26368e-06 	0
3.00328 	0.0141588 	2.13662e-06 	1.35951e-22
3.0187 	0.00976063 	6.86439e-07 	3.69618e-22
