0.00526973 	3.92764e-06
0.0172961 	2.07474e-05
0.0327156 	5.5826e-05
0.052485 	0.000106784
0.0778307 	0.000170114
0.110324 	0.000245183
0.151978 	0.000331829
0.205372 	0.000428445
0.273808 	0.000531619
0.361512 	0.000636223
0.473888 	0.000735726
0.617846 	0.000822335
0.802204 	0.000886593
1.0382 	0.00091705
1.3401 	0.000902676
1.68101 	0.00084202
1.9865 	0.000758655
2.22519 	0.000661087
2.4116 	0.000547466
2.55712 	0.000421736
2.67071 	0.000297951
2.75934 	0.000195256
2.81082 	0.000140449
2.84114 	0.00011366
2.88249 	8.30898e-05
2.92459 	5.85967e-05
2.95742 	4.10057e-05
2.98302 	2.60112e-05
3.00298 	1.35165e-05
3.01854 	4.81564e-06
