0.00613597 	4.28248e-06
0.0188174 	2.50164e-05
0.035084 	6.29361e-05
0.0559512 	0.000112483
0.0827236 	0.000171972
0.117078 	0.000242727
0.16117 	0.000326201
0.217777 	0.00042284
0.290472 	0.000531469
0.383872 	0.000648623
0.503938 	0.000767737
0.658397 	0.000878147
0.857284 	0.000957959
1.11368 	0.000981105
1.41724 	0.000944861
1.60391 	0.000909243
1.79114 	0.000856445
2.07483 	0.00075479
2.29522 	0.0006419
2.46658 	0.000517082
2.59992 	0.000385712
2.70372 	0.000264333
2.78456 	0.000171245
2.84754 	0.000111492
2.89661 	7.59835e-05
2.93486 	5.27375e-05
2.96467 	3.46621e-05
2.98791 	1.98405e-05
3.00603 	9.04076e-06
3.02016 	2.2085e-06
