0.453278 	4.01345e-06
0.465058 	2.19797e-05
0.480151 	5.49609e-05
0.499483 	9.23039e-05
0.524238 	0.000127802
0.555926 	0.000160574
0.582573 	0.000182278
0.605347 	0.000197714
0.648389 	0.00022409
0.714713 	0.000261872
0.799372 	0.000310697
0.907309 	0.000378508
1.04474 	0.000473066
1.21944 	0.000594791
1.44111 	0.00072745
1.7218 	0.000830472
2.00964 	0.000831623
2.24271 	0.000764892
2.42411 	0.000660767
2.56536 	0.000535136
2.67539 	0.000402346
2.76112 	0.000279891
2.82794 	0.000181207
2.88001 	0.000109726
2.92061 	6.1719e-05
2.95226 	3.21996e-05
2.97694 	1.64122e-05
2.99618 	8.5822e-06
3.01118 	3.7301e-06
3.02288 	5.59675e-07
