0.0172961 	8.14898e-05
0.0327156 	0.000142966
0.052485 	0.00021012
0.0778307 	0.000281974
0.110324 	0.000357809
0.151978 	0.000435428
0.205372 	0.000511587
0.273808 	0.000582357
0.361512 	0.000643362
0.473888 	0.000689991
0.617846 	0.000718612
0.802204 	0.000730933
1.0382 	0.000740786
1.3401 	0.000765506
1.68101 	0.000770064
1.9865 	0.000744094
2.22519 	0.00068275
2.4116 	0.000589638
2.55712 	0.000473653
2.67071 	0.00034909
2.75934 	0.00023335
2.81082 	0.000163962
2.84114 	0.000125445
2.88249 	8.05228e-05
2.92459 	4.77882e-05
2.95742 	3.231e-05
2.98302 	2.2917e-05
3.00298 	1.40494e-05
3.01854 	5.83772e-06
