8.250000000000005107e-01 -7.787152554491558298e+00 -1.056613739618313730e+01 3.331267234640092312e+01 3.300000000000000000e+01
8.500000000000005329e-01 -8.365600765659319649e+00 -1.025556579455677308e+01 3.320208714856931920e+01 3.300000000000000000e+01
8.750000000000005551e-01 -8.749921970685056394e+00 -9.965133564636674990e+00 3.315644074852772860e+01 3.300000000000000000e+01
9.000000000000005773e-01 -8.986563956166577327e+00 -9.687930034495153109e+00 3.312782069453901101e+01 3.300000000000000000e+01
9.250000000000005995e-01 -9.111069468030869700e+00 -9.424578115956141033e+00 3.308398640237673050e+01 3.300000000000000000e+01
9.500000000000006217e-01 -9.151922907098640536e+00 -9.181074093003770642e+00 3.300539707858423100e+01 3.300000000000000000e+01
9.750000000000006439e-01 -9.133001118221466541e+00 -8.966187672065073500e+00 3.288304552554440363e+01 3.300000000000000000e+01
1.000000000000000666e+00 -9.074925485863168717e+00 -8.789100279034226304e+00 3.271647666921228392e+01 3.300000000000000000e+01
1.025000000000000799e+00 -8.995655599129339208e+00 -8.657624115042539259e+00 3.251180722112385268e+01 3.300000000000000000e+01
1.050000000000000711e+00 -8.910636334338956743e+00 -8.577104338743710699e+00 3.227979416281062441e+01 3.300000000000000000e+01
1.075000000000000622e+00 -8.832742520657003382e+00 -8.549934357364845638e+00 3.203407260420166125e+01 3.300000000000000000e+01
1.100000000000000755e+00 -8.772183646060453199e+00 -8.575514877386936519e+00 3.178965818686866029e+01 3.300000000000000000e+01
1.125000000000000888e+00 -8.736452560910397125e+00 -8.650464173370092880e+00 3.156174169258694917e+01 3.300000000000000000e+01
1.150000000000000799e+00 -8.730344902016479836e+00 -8.768916612776857633e+00 3.136473960089420032e+01 3.300000000000000000e+01
1.175000000000000711e+00 -8.756040139931528188e+00 -8.922810588188124115e+00 3.121152339127069553e+01 3.300000000000000000e+01
1.200000000000000844e+00 -8.813223785185504866e+00 -9.102137416642497314e+00 3.111274083468220297e+01 3.300000000000000000e+01
1.225000000000000977e+00 -8.899235955239458207e+00 -9.295185515729045278e+00 3.107616017248807694e+01 3.300000000000000000e+01
1.250000000000000888e+00 -9.009247912147452908e+00 -9.488858848273329372e+00 3.110600748668091953e+01 3.300000000000000000e+01
1.275000000000000799e+00 -9.136488110896545223e+00 -9.669168589313688500e+00 3.120232255411711009e+01 3.300000000000000000e+01
1.300000000000000933e+00 -9.272555772045532052e+00 -9.821985838999392371e+00 3.136042113556491984e+01 3.300000000000000000e+01
1.325000000000001066e+00 -9.407866210467110690e+00 -9.934095405015307634e+00 3.157060903137811536e+01 3.300000000000000000e+01
1.350000000000000977e+00 -9.532262084743013730e+00 -9.994505996845969520e+00 3.181832539380454961e+01 3.300000000000000000e+01
1.375000000000000888e+00 -9.635794954272983048e+00 -9.995863029184313575e+00 3.208487568871422013e+01 3.300000000000000000e+01
1.400000000000001021e+00 -9.709634149278693727e+00 -9.935706970314249986e+00 3.234883031682937826e+01 3.300000000000000000e+01
1.425000000000001155e+00 -9.747005166033298806e+00 -9.817267498765456679e+00 3.258801639763155578e+01 3.300000000000000000e+01
1.450000000000001066e+00 -9.744015542967211729e+00 -9.649523607623441634e+00 3.278185355506877841e+01 3.300000000000000000e+01
1.475000000000000977e+00 -9.700212859043753966e+00 -9.446405167786107171e+00 3.291364419671843677e+01 3.300000000000000000e+01
1.500000000000001110e+00 -9.618750468139021237e+00 -9.225226806513781241e+00 3.297239140444698080e+01 3.300000000000000000e+01
1.525000000000001243e+00 -9.506109083515957181e+00 -9.004652424998303317e+00 3.295381413719608332e+01 3.300000000000000000e+01
1.550000000000001155e+00 -9.371415401572035009e+00 -8.802604045633385610e+00 3.286043110608433437e+01 3.300000000000000000e+01
1.575000000000001066e+00 -9.225481406099577342e+00 -8.634507055227933492e+00 3.270081302571413318e+01 3.300000000000000000e+01
1.600000000000001199e+00 -9.079732865502936789e+00 -8.512124079106831331e+00 3.248827140899835797e+01 3.300000000000000000e+01
1.625000000000001332e+00 -8.945192485422444051e+00 -8.443037772447782530e+00 3.223931292537079685e+01 3.300000000000000000e+01
1.650000000000001243e+00 -8.831639117606636447e+00 -8.430677687059144887e+00 3.197213807893095705e+01 3.300000000000000000e+01
1.675000000000001155e+00 -8.747002714291998160e+00 -8.474691321875830852e+00 3.170535836551590236e+01 3.300000000000000000e+01
1.700000000000001288e+00 -8.696994333016544232e+00 -8.571451058560384695e+00 3.145698188442254661e+01 3.300000000000000000e+01
1.725000000000001421e+00 -8.684929435374794338e+00 -8.714535108104254135e+00 3.124362846393685089e+01 3.300000000000000000e+01
1.750000000000001332e+00 -8.711684969915499011e+00 -8.895100727149479525e+00 3.107988307959767482e+01 3.300000000000000000e+01
1.775000000000001243e+00 -8.775735334934317677e+00 -9.102149131989781594e+00 3.097768755497005344e+01 3.300000000000000000e+01
1.800000000000001377e+00 -8.873232607875024769e+00 -9.322750551859021684e+00 3.094569362717410499e+01 3.300000000000000000e+01
1.825000000000001510e+00 -8.998125163922130909e+00 -9.542345519526914899e+00 3.098854857908253635e+01 3.300000000000000000e+01
1.850000000000001421e+00 -9.142338657767894006e+00 -9.745258382305699740e+00 3.110615158361595434e+01 3.300000000000000000e+01
1.875000000000001332e+00 -9.296067011154704574e+00 -9.915542865089804536e+00 3.129299683559454692e+01 3.300000000000000000e+01
1.900000000000001465e+00 -9.448230853035862964e+00 -1.003821822271558517e+01 3.153779334550839408e+01 3.300000000000000000e+01
1.925000000000001599e+00 -9.587149323476545248e+00 -1.010084505773768093e+01 3.182359497080985378e+01 3.300000000000000000e+01
1.950000000000001510e+00 -9.701433551497027352e+00 -1.009524640376369753e+01 3.212865452105967989e+01 3.300000000000000000e+01
1.975000000000001421e+00 -9.781048802973739242e+00 -1.001904219924299788e+01 3.242810610137173200e+01 3.300000000000000000e+01
2.000000000000001776e+00 -9.818420704806692711e+00 -9.876595487949096253e+00 3.269638302578392342e+01 3.300000000000000000e+01
2.025000000000001688e+00 -9.809403491263166686e+00 -9.679025271313502543e+00 3.291004437256058424e+01 3.300000000000000000e+01
2.050000000000001599e+00 -9.753912784106104183e+00 -9.443140775066167336e+00 3.305050213051954699e+01 3.300000000000000000e+01
2.075000000000001510e+00 -9.656069627077670248e+00 -9.189441801255421538e+00 3.310610483828453710e+01 3.300000000000000000e+01
2.100000000000001421e+00 -9.523800880886394538e+00 -8.939597888269860348e+00 3.307318020406341219e+01 3.300000000000000000e+01
2.125000000000001776e+00 -9.367962867427015894e+00 -8.713949939969046099e+00 3.295591879260938839e+01 3.300000000000000000e+01
2.150000000000001688e+00 -9.201157308610904195e+00 -8.529520212490762532e+00 3.276527803089076230e+01 3.300000000000000000e+01
2.175000000000001599e+00 -9.036457178333657581e+00 -8.398808239020240762e+00 3.251728730036053605e+01 3.300000000000000000e+01
2.200000000000001954e+00 -8.886242490919176618e+00 -8.329394808703629138e+00 3.223117400237367747e+01 3.300000000000000000e+01
2.225000000000001865e+00 -8.761283091814977553e+00 -8.324171907969311945e+00 3.192764736570662620e+01 3.300000000000000000e+01
2.250000000000001776e+00 -8.670120735063379769e+00 -8.381923863758201421e+00 3.162751353933813192e+01 3.300000000000000000e+01
2.275000000000001688e+00 -8.618730532010269840e+00 -8.497992923370667029e+00 3.135064812330211836e+01 3.300000000000000000e+01
2.300000000000001599e+00 -8.610395261118636512e+00 -8.664843161846834008e+00 3.111524266956064011e+01 3.300000000000000000e+01
2.325000000000001954e+00 -8.645711627808163158e+00 -8.872441190913196607e+00 3.093719302773871149e+01 3.300000000000000000e+01
2.350000000000001865e+00 -8.722659259261606124e+00 -9.108472699277546880e+00 3.082949620400531998e+01 3.300000000000000000e+01
2.375000000000001776e+00 -8.836692476260616047e+00 -9.358494596343616578e+00 3.080155713498796999e+01 3.300000000000000000e+01
2.400000000000002132e+00 -8.980852630520788082e+00 -9.606177390632124613e+00 3.085836835947984724e+01 3.300000000000000000e+01
2.425000000000002043e+00 -9.145936828823659326e+00 -9.833815675881043106e+00 3.099960921984354201e+01 3.300000000000000000e+01
2.450000000000001954e+00 -9.320788996963482731e+00 -1.002326548686926344e+01 3.121881030859543316e+01 3.300000000000000000e+01
2.475000000000001865e+00 -9.492792202626043618e+00 -1.015739154697190827e+01 3.150282621032310715e+01 3.300000000000000000e+01
2.500000000000001776e+00 -9.648627076285610116e+00 -1.022196736515020277e+01 3.183192137916970665e+01 3.300000000000000000e+01
2.525000000000002132e+00 -9.775313027789765741e+00 -1.020778239099597684e+01 3.218075372509585463e+01 3.300000000000000000e+01
2.550000000000002043e+00 -9.861468701382358759e+00 -1.011252563339597188e+01 3.252039924965122708e+01 3.300000000000000000e+01
2.575000000000001954e+00 -9.898633851701024611e+00 -9.941921816471220197e+00 3.282129809994128777e+01 3.300000000000000000e+01
2.600000000000002309e+00 -9.882418877388884582e+00 -9.709674354837375176e+00 3.305669173162087304e+01 3.300000000000000000e+01
2.625000000000002220e+00 -9.813230115509893992e+00 -9.436045978442113125e+00 3.320588316527841499e+01 3.300000000000000000e+01
2.650000000000002132e+00 -9.696381794782341856e+00 -9.145300124455784996e+00 3.325662317768436083e+01 3.300000000000000000e+01
2.675000000000002043e+00 -9.541538855831888100e+00 -8.862573092479131276e+00 3.320614458608101671e+01 3.300000000000000000e+01
2.700000000000001954e+00 -9.361595117244782216e+00 -8.610891977282879139e+00 3.306075494916886726e+01 3.300000000000000000e+01
2.725000000000002309e+00 -9.171216982100814263e+00 -8.408936519388657160e+00 3.283428419123496411e+01 3.300000000000000000e+01
2.750000000000002220e+00 -8.985331851642740730e+00 -8.269840342095490016e+00 3.254591384360805506e+01 3.300000000000000000e+01
2.775000000000002132e+00 -8.817803912986837744e+00 -8.200987547696851010e+00 3.221792765769177436e+01 3.300000000000000000e+01
2.800000000000002487e+00 -8.680446194507563717e+00 -8.204518680839722578e+00 3.187377068010638226e+01 3.300000000000000000e+01
2.825000000000002398e+00 -8.582408608730160537e+00 -8.278172574222677937e+00 3.153658618218508281e+01 3.300000000000000000e+01
2.850000000000002309e+00 -8.529893271542640321e+00 -8.416133823197222696e+00 3.122821060606095855e+01 3.300000000000000000e+01
2.875000000000002220e+00 -8.526099496002924383e+00 -8.609677048295383273e+00 3.096848708907960201e+01 3.300000000000000000e+01
2.900000000000002132e+00 -8.571291508161943185e+00 -8.847532643555661380e+00 3.077471521748012862e+01 3.300000000000000000e+01
2.925000000000002487e+00 -8.662903591052753427e+00 -9.116020826667252663e+00 3.066106492137294026e+01 3.300000000000000000e+01
2.950000000000002398e+00 -8.795637656330422161e+00 -9.399092556776714957e+00 3.063783114509733352e+01 3.300000000000000000e+01
2.975000000000002309e+00 -8.961556640530195850e+00 -9.678478596525863509e+00 3.071048214489079342e+01 3.300000000000000000e+01
3.000000000000002665e+00 -9.150224889203530054e+00 -9.934176367407761887e+00 3.087855688070897386e+01 3.300000000000000000e+01
3.025000000000002576e+00 -9.348984921433920903e+00 -1.014548392194278925e+01 3.113459218227896130e+01 3.300000000000000000e+01
3.050000000000002487e+00 -9.543477482408029289e+00 -1.029269903019997834e+01 3.146338921649004305e+01 3.300000000000000000e+01
3.075000000000002398e+00 -9.718495441358795617e+00 -1.035942309039235631e+01 3.184201797989585714e+01 3.300000000000000000e+01
3.100000000000002309e+00 -9.859200480029779001e+00 -1.033516075917130905e+01 3.224093944707053083e+01 3.300000000000000000e+01
3.125000000000002665e+00 -9.952627521381282705e+00 -1.021765533460760800e+01 3.262644678948250743e+01 3.300000000000000000e+01
3.150000000000002576e+00 -9.989275927832544255e+00 -1.001427118751225542e+01 3.296427308877781570e+01 3.300000000000000000e+01
3.175000000000002487e+00 -9.964485555789003968e+00 -9.741842159740714990e+00 3.322379616993307394e+01 3.300000000000000000e+01
3.200000000000002842e+00 -9.879274380944492506e+00 -9.424788233722624753e+00 3.338195733545668276e+01 3.300000000000000000e+01
3.225000000000002753e+00 -9.740402257105197137e+00 -9.091835846846738178e+00 3.342599491436726566e+01 3.300000000000000000e+01
3.250000000000002665e+00 -9.559607568136605948e+00 -8.772129605418383491e+00 3.335441848149844191e+01 3.300000000000000000e+01
3.275000000000002576e+00 -9.352175088229365940e+00 -8.491676390487835846e+00 3.317619066281572771e+01 3.300000000000000000e+01
3.300000000000002487e+00 -9.135146075460822246e+00 -8.270853459092386117e+00 3.290857911447748307e+01 3.300000000000000000e+01
3.325000000000002842e+00 -8.925529469330014010e+00 -8.123278801207868938e+00 3.257440380775553734e+01 3.300000000000000000e+01
3.350000000000002753e+00 -8.738804629269292690e+00 -8.055895904156457732e+00 3.219935884671349413e+01 3.300000000000000000e+01
3.375000000000002665e+00 -8.587873812257054595e+00 -8.069844110081213273e+00 3.180984841343792624e+01 3.300000000000000000e+01
3.400000000000003020e+00 -8.482481100440871558e+00 -8.161620635033507654e+00 3.143147991308389422e+01 3.300000000000000000e+01
3.425000000000002931e+00 -8.429010105451352430e+00 -8.324133304251430943e+00 3.108812934124223304e+01 3.300000000000000000e+01
3.450000000000002842e+00 -8.430523198576189259e+00 -8.547417015751848979e+00 3.080136690543983491e+01 3.300000000000000000e+01
3.475000000000002753e+00 -8.486904538002960408e+00 -8.818954507323926606e+00 3.059000068955783647e+01 3.300000000000000000e+01
3.500000000000002665e+00 -8.595003820825555252e+00 -9.123684523420168446e+00 3.046952280709246352e+01 3.300000000000000000e+01
3.525000000000003020e+00 -8.748731192773625764e+00 -9.443882588835965208e+00 3.045130637692976805e+01 3.300000000000000000e+01
3.550000000000002931e+00 -8.939114457777920464e+00 -9.759170819847199141e+00 3.054149281720142639e+01 3.300000000000000000e+01
3.575000000000002842e+00 -9.154388960980197609e+00 -1.004694982431923833e+01 3.073963228426252670e+01 3.300000000000000000e+01
3.600000000000003197e+00 -9.380239017238508836e+00 -1.028352802607694905e+01 3.103729730180420177e+01 3.300000000000000000e+01
3.625000000000003109e+00 -9.600334103763772831e+00 -1.044611721928090375e+01 3.141706112293820397e+01 3.300000000000000000e+01
3.650000000000003020e+00 -9.797285103296609066e+00 -1.051563843061484960e+01 3.185236140950064865e+01 3.300000000000000000e+01
3.675000000000002931e+00 -9.954068938042071935e+00 -1.047995273762981405e+01 3.230876181982586104e+01 3.300000000000000000e+01
3.700000000000002842e+00 -1.005583392685765354e+01 -1.033678849666100419e+01 3.274689598838086368e+01 3.300000000000000000e+01
3.725000000000003197e+00 -1.009182991207756785e+01 -1.009545193463031865e+01 3.312690705162182780e+01 3.300000000000000000e+01
3.750000000000003109e+00 -1.005707165489256916e+01 -9.776555537511692151e+00 3.341362513909147935e+01 3.300000000000000000e+01
3.775000000000003020e+00 -9.953316640216433697e+00 -9.409528573632016446e+00 3.358130958358417928e+01 3.300000000000000000e+01
3.800000000000003375e+00 -9.789061509689224394e+00 -9.028405263019056548e+00 3.361678612893139473e+01 3.300000000000000000e+01
3.825000000000003286e+00 -9.578511685706235568e+00 -8.666979792089087198e+00 3.352029122379980208e+01 3.300000000000000000e+01
3.850000000000003197e+00 -9.339755644751377872e+00 -8.354566024502073418e+00 3.330408175915452773e+01 3.300000000000000000e+01
3.875000000000003109e+00 -9.092566773731354246e+00 -8.113255792772138264e+00 3.298951733122426333e+01 3.300000000000000000e+01
3.900000000000003020e+00 -8.856289938556065167e+00 -7.956948223473190751e+00 3.260359594901067481e+01 3.300000000000000000e+01
3.925000000000003375e+00 -8.648159452006160208e+00 -7.891846098406099408e+00 3.217579322955604226e+01 3.300000000000000000e+01
3.950000000000003286e+00 -8.482209031129377408e+00 -7.917799888860877822e+00 3.173568584463797748e+01 3.300000000000000000e+01
3.975000000000003197e+00 -8.368754496188875791e+00 -8.029857151702460172e+00 3.131145120758792544e+01 3.300000000000000000e+01
4.000000000000003553e+00 -8.314309459905855348e+00 -8.219544651624532960e+00 3.092906454777623537e+01 3.300000000000000000e+01
4.025000000000003908e+00 -8.321746911059033636e+00 -8.475642538229001488e+00 3.061189233749710326e+01 3.300000000000000000e+01
4.050000000000003375e+00 -8.390533607704687924e+00 -8.784422449614423201e+00 3.038036978267452071e+01 3.300000000000000000e+01
4.075000000000002842e+00 -8.516914528617551383e+00 -9.129476253851217749e+00 3.025149970868288563e+01 3.300000000000000000e+01
4.100000000000003197e+00 -8.693993886893169432e+00 -9.491375240990459261e+00 3.023798872734555943e+01 3.300000000000000000e+01
4.125000000000003553e+00 -8.911733650990605327e+00 -9.847479439855684191e+00 3.034694146516459412e+01 3.300000000000000000e+01
4.150000000000003908e+00 -9.156963085504472133e+00 -1.017226676735549518e+01 3.057817818968770851e+01 3.300000000000000000e+01
4.175000000000003375e+00 -9.413554503434564680e+00 -1.043854379058966231e+01 3.092243691747096790e+01 3.300000000000000000e+01
4.200000000000003730e+00 -9.662955242817750090e+00 -1.061978171072730426e+01 3.135995033884248429e+01 3.300000000000000000e+01
4.225000000000003197e+00 -9.885248217288781447e+00 -1.069354179508516900e+01 3.186007565750338344e+01 3.300000000000000000e+01
4.250000000000003553e+00 -1.006082020886302608e+01 -1.064551827793614969e+01 3.238267536924011836e+01 3.300000000000000000e+01
4.275000000000003908e+00 -1.017253838578299607e+01 -1.047325071230123150e+01 3.288166023297932128e+01 3.300000000000000000e+01
4.300000000000003375e+00 -1.020811110595284887e+01 -1.018828839272095976e+01 3.331047350003452578e+01 3.300000000000000000e+01
4.325000000000003730e+00 -1.016212153108841676e+01 -9.815779497973304402e+00 3.362851388060603597e+01 3.300000000000000000e+01
4.350000000000003197e+00 -1.003718777273772211e+01 -9.391196398387986477e+00 3.380692447031995584e+01 3.300000000000000000e+01
4.375000000000003553e+00 -9.843871554725447837e+00 -8.954914984661920485e+00 3.383221230521826328e+01 3.300000000000000000e+01
4.400000000000003908e+00 -9.599303792706081140e+00 -8.546155809350247878e+00 3.370686865199931503e+01 3.300000000000000000e+01
4.425000000000003375e+00 -9.324861390366322667e+00 -8.197922058303804604e+00 3.344719868676348540e+01 3.300000000000000000e+01
4.450000000000003730e+00 -9.043466335073077289e+00 -7.934020280949452442e+00 3.307940953748821755e+01 3.300000000000000000e+01
4.475000000000004086e+00 -8.777091052490559875e+00 -7.768370855312329404e+00 3.263527889314825359e+01 3.300000000000000000e+01
4.500000000000003553e+00 -8.544879899533254886e+00 -7.706074598527475672e+00 3.214845347957023591e+01 3.300000000000000000e+01
4.525000000000003908e+00 -8.362040599126000728e+00 -7.745363580967366879e+00 3.165188374254815074e+01 3.300000000000000000e+01
4.550000000000004263e+00 -8.239432847658962444e+00 -7.879617087578452583e+00 3.117639698294490458e+01 3.300000000000000000e+01
4.575000000000003730e+00 -8.183645586285383189e+00 -8.098896016338050785e+00 3.075010359208052080e+01 3.300000000000000000e+01
4.600000000000004086e+00 -8.197315126031153198e+00 -8.390757134119395388e+00 3.039822541569858316e+01 3.300000000000000000e+01
4.625000000000003553e+00 -8.279470042629531790e+00 -8.740362582159631799e+00 3.014295686162435217e+01 3.300000000000000000e+01
4.650000000000003908e+00 -8.425758973246521677e+00 -9.130065808720873477e+00 3.000304539764008993e+01 3.300000000000000000e+01
4.675000000000004263e+00 -8.628504260753258492e+00 -9.538773501334208760e+00 2.999287058270188666e+01 3.300000000000000000e+01
4.700000000000003730e+00 -8.876613729493950444e+00 -9.941473050530335698e+00 3.012091505719640594e+01 3.300000000000000000e+01
4.725000000000004086e+00 -9.155470648996136163e+00 -1.030938607271528618e+01 3.038768485884412840e+01 3.300000000000000000e+01
4.750000000000003553e+00 -9.447000571816696279e+00 -1.061122261307823322e+01 3.078337700805070298e+01 3.300000000000000000e+01
4.775000000000003908e+00 -9.730164374823726092e+00 -1.081589051199281748e+01 3.128589795016106834e+01 3.300000000000000000e+01
4.800000000000004263e+00 -9.982114909762085375e+00 -1.089667481326811505e+01 3.186011414573478362e+01 3.300000000000000000e+01
4.825000000000003730e+00 -1.018014403383495114e+01 -1.083632583348954270e+01 3.245929107656799317e+01 3.300000000000000000e+01
4.850000000000004086e+00 -1.030431559888992865e+01 -1.063182910697006989e+01 3.302932650859724362e+01 3.300000000000000000e+01
4.875000000000004441e+00 -1.034037646898636709e+01 -1.029721949637861833e+01 3.351554648668891900e+01 3.300000000000000000e+01
4.900000000000003908e+00 -1.028227836594235001e+01 -9.863039840225916066e+00 3.387073625274626210e+01 3.300000000000000000e+01
4.925000000000004263e+00 -1.013358524301835928e+01 -9.372059800056842249e+00 3.406229003213154272e+01 3.300000000000000000e+01
4.950000000000004619e+00 -9.907279028484255790e+00 -8.872284526517921321e+00 3.407643469207006603e+01 3.300000000000000000e+01
4.975000000000004086e+00 -9.623946567819189113e+00 -8.409336767076885266e+00 3.391851131591243984e+01 3.300000000000000000e+01
5.000000000000004441e+00 -9.308826669345307891e+00 -8.020389754500593327e+00 3.360975424191953920e+01 3.300000000000000000e+01
5.025000000000003908e+00 -8.988485882013067751e+00 -7.730968248075575922e+00 3.318209595525355127e+01 3.300000000000000000e+01
5.050000000000004263e+00 -8.687871052555891538e+00 -7.554700481789763167e+00 3.267277431582328973e+01 3.300000000000000000e+01
5.075000000000004619e+00 -8.428220613726967514e+00 -7.495157261304918883e+00 3.212002511583551012e+01 3.300000000000000000e+01
5.100000000000004086e+00 -8.225968275436429167e+00 -7.548574105382236610e+00 3.156036425702095016e+01 3.300000000000000000e+01
5.125000000000004441e+00 -8.092489981851425540e+00 -7.706427770758537577e+00 3.102732043562382103e+01 3.300000000000000000e+01
5.150000000000003908e+00 -8.034396311612157504e+00 -7.957249690359499361e+00 3.055114497599799250e+01 3.300000000000000000e+01
5.175000000000004263e+00 -8.054049073596001307e+00 -8.287460030723751814e+00 3.015895641685406403e+01 3.300000000000000000e+01
5.200000000000004619e+00 -8.150040999789892382e+00 -8.681297737167295026e+00 2.987484764296682016e+01 3.300000000000000000e+01
5.225000000000004086e+00 -8.317472113066974870e+00 -9.120091888348735409e+00 2.971959047986804592e+01 3.300000000000000000e+01
5.250000000000004441e+00 -8.547961992480482607e+00 -9.581235672642996803e+00 2.970967547371664708e+01 3.300000000000000000e+01
5.275000000000004796e+00 -8.829441842660379791e+00 -1.003732505168823508e+01 2.985554003083154129e+01 3.300000000000000000e+01
5.300000000000004263e+00 -9.145874759649423424e+00 -1.045602648463000683e+01 3.015901502168765091e+01 3.300000000000000000e+01
5.325000000000004619e+00 -9.477153070587799988e+00 -1.080129365717403900e+01 3.061030966218601534e+01 3.300000000000000000e+01
5.350000000000004974e+00 -9.799495005139192472e+00 -1.103645120166049587e+01 3.118525692575417096e+01 3.300000000000000000e+01
5.375000000000004441e+00 -1.008666890762745894e+01 -1.112926662897476326e+01 3.184395865110565538e+01 3.300000000000000000e+01
5.400000000000004796e+00 -1.031224486069056567e+01 -1.105837786262439515e+01 3.253214054522833010e+01 3.300000000000000000e+01
5.425000000000004263e+00 -1.045278223604883650e+01 -1.081950549955904606e+01 3.318613832520721019e+01 3.300000000000000000e+01
5.450000000000004619e+00 -1.049144884010100753e+01 -1.042923695675413498e+01 3.374132050019417761e+01 3.300000000000000000e+01
5.475000000000004974e+00 -1.042119815924202619e+01 -9.924427918190991349e+00 3.414221880755555105e+01 3.300000000000000000e+01
5.500000000000004441e+00 -1.024653438393395888e+01 -9.356664137625104516e+00 3.435149586939670741e+01 3.300000000000000000e+01
5.525000000000004796e+00 -9.983214544068381713e+00 -8.783219749575261304e+00 3.435498055395350292e+01 3.300000000000000000e+01
5.550000000000004263e+00 -9.655887135948837852e+00 -8.257404757768265213e+00 3.416148928672027552e+01 3.300000000000000000e+01
5.575000000000004619e+00 -9.294339578983118244e+00 -7.821227216742642874e+00 3.379820516495612992e+01 3.300000000000000000e+01
5.600000000000004974e+00 -8.929392148968133824e+00 -7.501984662095090073e+00 3.330382061203587085e+01 3.300000000000000000e+01
5.625000000000004441e+00 -8.589400991632192728e+00 -7.312660740449788754e+00 3.272182865450782430e+01 3.300000000000000000e+01
5.650000000000004796e+00 -8.297937661431085132e+00 -7.254794929538025627e+00 3.209552637822929455e+01 3.300000000000000000e+01
5.675000000000005151e+00 -8.072740915705487907e+00 -7.322183956503041991e+00 3.146519058697119675e+01 3.300000000000000000e+01
5.700000000000004619e+00 -7.925685737826830390e+00 -7.504136737042331973e+00 3.086707607708753898e+01 3.300000000000000000e+01
5.725000000000004974e+00 -7.863356822342865371e+00 -7.787603858553969971e+00 3.033354264589740978e+01 3.300000000000000000e+01
5.750000000000005329e+00 -7.887816398779029292e+00 -8.158013884001205085e+00 2.989361389070753816e+01 3.300000000000000000e+01
5.775000000000004796e+00 -7.997251866930632502e+00 -8.598973379187015098e+00 2.957340978809698129e+01 3.300000000000000000e+01
5.800000000000005151e+00 -8.186312439168185406e+00 -9.091148000914133220e+00 2.939603893574466298e+01 3.300000000000000000e+01
5.825000000000004619e+00 -8.446069266485173088e+00 -9.610744622955358807e+00 2.938064292651888465e+01 3.300000000000000000e+01
5.850000000000004974e+00 -8.763652649320045285e+00 -1.012812408373959805e+01 2.954038831061295056e+01 3.300000000000000000e+01
5.875000000000005329e+00 -9.121741602894404721e+00 -1.060722000340613036e+01 2.987937750194121378e+01 3.300000000000000000e+01
