1.00353 	0.000313348
1.0116 	0.000626632
1.02194 	0.000626632
1.0352 	0.000626632
1.05221 	0.000626632
1.07401 	0.000626632
1.10197 	0.000626632
1.13782 	0.000626632
1.18379 	0.000626632
1.24274 	0.000626632
1.31832 	0.000626632
1.41524 	0.000626632
1.53952 	0.000626632
1.69887 	0.000626632
1.9032 	0.000626632
2.1328 	0.000626632
2.33713 	0.000626632
2.49648 	0.000626632
2.62076 	0.000626632
2.71768 	0.000626632
2.79326 	0.000626632
2.85221 	0.000626632
2.89818 	0.000626632
2.93403 	0.000626632
2.96199 	0.000626632
2.98379 	0.000626632
3.0008 	0.000626632
3.01406 	0.000626632
3.0244 	0.000626632
3.03247 	0.000313349
