0.00613572 	0.000395296
0.0188171 	0.000626632
0.0350837 	0.000626632
0.0559509 	0.000626632
0.0827233 	0.000626632
0.117078 	0.000626632
0.16117 	0.000626632
0.217776 	0.000626632
0.290472 	0.000626632
0.383871 	0.000626632
0.503938 	0.000626632
0.658396 	0.000626632
0.857282 	0.000626632
1.11368 	0.000626632
1.41729 	0.000626632
1.60396 	0.000626632
1.79113 	0.000626632
2.07483 	0.000626632
2.29522 	0.000626632
2.46658 	0.000626632
2.59992 	0.000626632
2.70372 	0.000626632
2.78456 	0.000626632
2.84754 	0.000626632
2.89661 	0.000626632
2.93486 	0.000626632
2.96467 	0.000626632
2.98791 	0.000626632
3.00603 	0.000626632
3.02016 	0.000626632
