0.00526991 	0.000521823
0.0172972 	0.000626632
0.0327193 	0.000626632
0.0524945 	0.000626632
0.0778515 	0.000626632
0.110366 	0.000626632
0.152057 	0.000626632
0.205517 	0.000626632
0.274066 	0.000626632
0.361963 	0.000626632
0.474671 	0.000626632
0.619192 	0.000626632
0.804505 	0.000626632
1.04212 	0.000626632
1.34681 	0.000626632
1.68919 	0.000626632
1.99388 	0.000626632
2.2315 	0.000626632
2.41681 	0.000626632
2.514 	0.000626632
2.57733 	0.000626632
2.67404 	0.000626632
2.76193 	0.000626632
2.83048 	0.000626632
2.88394 	0.000626632
2.92563 	0.000626632
2.95815 	0.000626632
2.98351 	0.000626632
3.00328 	0.000626632
3.0187 	0.000626632
