0.453286 	0.000355167
0.465066 	0.000626632
0.480158 	0.000626632
0.49949 	0.000626632
0.524245 	0.000626632
0.555933 	0.000626632
0.582514 	0.000626632
0.605288 	0.000626632
0.648396 	0.000626632
0.71472 	0.000626632
0.799378 	0.000626632
0.907315 	0.000626632
1.04475 	0.000626632
1.21945 	0.000626632
1.44112 	0.000626632
1.7218 	0.000626632
2.00964 	0.000626632
2.24271 	0.000626632
2.42411 	0.000626632
2.56536 	0.000626632
2.67539 	0.000626632
2.76112 	0.000626632
2.82794 	0.000626632
2.88001 	0.000626632
2.92061 	0.000626632
2.95226 	0.000626632
2.97694 	0.000626632
2.99618 	0.000626632
3.01118 	0.000626632
3.02288 	0.000626632
